Question,Answer,Category,URL
标准预付费订阅是什么？,"标准预付费订阅需要通过预付费方式进行购买。按照用户的实际使用量扣减余额，不支持超额使用，当余额为 0 时服务将被即刻停用，需要充值才能继续使用。标准预付费订阅采用线上支付最低预付充值金额为 1,000 元，采用电汇支付最低预付金额为 5,000 元，有效期为单次充值后 12 个月 。 *   [标准预付产品详情](https://www.azure.cn/offers/ms-mc-arz-33p/)*   [我要购买](https://www.azure.cn/pricing/pia-waiting-list/?form-type=identityauth/)*   [标准预付费订阅注册流程](https://docs.azure.cn/zh-cn/billing/billing-sign-up-azure-account-and-get-a-pia-subscription)",注册问题,https://www.azure.cn/support/faq/
注册 Azure账户时，看到“抱歉！1 元人民币的试用订阅/标准预付费服务不可用。您没有资格获得此特定 Promo 产品/服务”是为什么？,此提示说明您注册 Azure 账户的激活码已经过期，需要重新申请，具体申请流程请您参考[注册 1 元试用订阅](https://docs.azure.cn/zh-cn/billing/billing-sign-up-azure-account-with-1rmb-trial-subscription)。,注册问题,https://www.azure.cn/support/faq/
申请 1 元试用时，为何我的付费订阅显示成功付款，但是返回 Azure 注册页面时依然告诉我付款失败？,"每位新客户仅有一次享受试用优惠的机会，所以同一个付费账户（包括中国银联和支付宝账户）只能购买一次。如果您使用的付费账户之前已经成功申请并进行过付费，那么此时再次申请并支付 1 元费用时，就可能会出现该问题，即在付费订阅页面显示成功付款，但 Azure 注册页面显示付款失败。\n\n
针对以上状况所发生的 1 元交易，退款系统会自动退回该付费账户，具体退款时间将因各家银行和银行卡的作业有所不同。\n\n
所以如果您需要多个订阅或者已经试用过 1 元试用订阅，欢迎参考[使用标准预付费订阅](https://www.azure.cn/offers/ms-mc-arz-33p/)。",注册问题,https://www.azure.cn/support/faq/
创建账户后，没有完成全部注册流程，该如何回到之前创建的账户下完成注册？,"用您之前创建的账户登录[Azure 门户](https://portal.azure.cn)或[Azure 账户中心](https://account.windowsazure.cn/Home/Index)，您可能看到两种提示：\n\n
1. 看到“您的 XXXX 付款正在等待付款”的黄条提示，点击支付中断的订阅下侧的黄条，继续支付即可 \n\n
注意：通过银联在线支付，在订单提交后，需在 15 分钟内完成支付，如果超过 15 分钟，可能导致付款不成功，需要再次重新提交订单。\n\n2. 看到 “未找到任何订阅” 或 “看来您还未创建任何订阅” 的提示信息  \n\n您可参考[Azure 门户或 Azure 帐户中心“找不到任何订阅”提示](https://docs.azure.cn/zh-cn/articles/azure-operations-guide/commerce/billing/aog-billing-no-subscription-found)获得帮助。",注册问题,https://www.azure.cn/support/faq/
1 元试用订阅,"这是由世纪互联运营的 Microsoft Azure 所推出的试用优惠活动，您可通过在线方式注册并付款 1 元人民币，激活您的 1 元试用订阅，获取高达 1,500 元 Azure 服务使用额度，有效期一个月。 *   [1 元试用优惠详情](https://www.azure.cn/offers/ms-mc-azr-44p/)*   [立即申请试用](https://www.azure.cn/pricing/1rmb-trial-full/?form-type=identityauth/)*   [1 元试用订阅注册流程](https://docs.azure.cn/zh-cn/billing/billing-sign-up-azure-account-with-1rmb-trial-subscription)",注册问题,https://www.azure.cn/support/faq/
1 元试用订阅是什么？,"这是由世纪互联运营的 Microsoft Azure 所推出的试用优惠活动，您可通过在线方式注册并付款 1 元人民币，激活您的 1 元试用订阅，获取高达 1,500 元 Azure 服务使用额度，有效期一个月。 *   [1 元试用优惠详情](https://www.azure.cn/offers/ms-mc-azr-44p/)*   [立即申请试用](https://www.azure.cn/pricing/1rmb-trial-full/?form-type=identityauth/)*   [1 元试用订阅注册流程](https://docs.azure.cn/zh-cn/billing/billing-sign-up-azure-account-with-1rmb-trial-subscription)",注册问题,https://www.azure.cn/support/faq/
什么是 1 元试用订阅？,"这是由世纪互联运营的 Microsoft Azure 所推出的试用优惠活动，您可通过在线方式注册并付款 1 元人民币，激活您的 1 元试用订阅，获取高达 1,500 元 Azure 服务使用额度，有效期一个月。 *   [1 元试用优惠详情](https://www.azure.cn/offers/ms-mc-azr-44p/)*   [立即申请试用](https://www.azure.cn/pricing/1rmb-trial-full/?form-type=identityauth/)*   [1 元试用订阅注册流程](https://docs.azure.cn/zh-cn/billing/billing-sign-up-azure-account-with-1rmb-trial-subscription)",注册问题,https://www.azure.cn/support/faq/
什么情况下我的订阅会被暂停？如何重新激活？,"1 元试用订阅
当您的订阅剩余使用额度为 0 或者使用额度过期后，您的订阅将被暂停，您需要在 15 天内进行充值并将订阅升级为标准预付费订阅方可继续使用该订阅。

标准预付费订阅
当您的订阅剩余使用额度为 0 或者使用额度过期后，您的订阅将被暂停，您需要在 90 天内进行充值以恢复订阅。

企业协议用户
* 当超额或年度订单未支付，您的订阅将被暂停。在您支付完成后，商务团队将帮您手动重启合约及订阅。

* 当您的订阅被账户所有者意外取消了，您需要联系 [世纪互联支持人员](https://www.azure.cn/support/contact/) 帮您手动重启。

对于其他原因导致订阅被暂停，请联系 [世纪互联支持团队](https://www.azure.cn/support/contact/) 获取帮助。",计费、订阅和发票,https://www.azure.cn/support/faq/
服务被暂停后如何恢复？,"1 元试用订阅
当您的订阅剩余使用额度为 0 或者使用额度过期后，您的订阅将被暂停，您需要在 15 天内进行充值并将订阅升级为标准预付费订阅方可继续使用该订阅。

标准预付费订阅
当您的订阅剩余使用额度为 0 或者使用额度过期后，您的订阅将被暂停，您需要在 90 天内进行充值以恢复订阅。

企业协议用户
* 当超额或年度订单未支付，您的订阅将被暂停。在您支付完成后，商务团队将帮您手动重启合约及订阅。

* 当您的订阅被账户所有者意外取消了，您需要联系 [世纪互联支持人员](https://www.azure.cn/support/contact/) 帮您手动重启。

对于其他原因导致订阅被暂停，请联系 [世纪互联支持团队](https://www.azure.cn/support/contact/) 获取帮助。",计费、订阅和发票,https://www.azure.cn/support/faq/
我的订阅被暂停后对我会有什么影响？我的数据会被保留吗？我是否可以取出订阅内的数据？,"当您的订阅被暂停后，会导致订阅中已部署的资源服务被暂停，临时存储中资源将被释放。您仍然可以登陆门户网站查看资源，但无法进行编辑操作。

您订阅内的数据会被保留，但是此时无法备份数据，需要重新激活订阅后方可将数据导出，如果未在指定期间内充值续费，您的订阅及订阅内的所有数据将被自动删除。

* 1 元试用订阅被暂停后，您的数据将被保留 15 天，请在 15 天内进行充值，即可恢复订阅。

* 标准预付费订阅被暂停后，您的数据将被保留 90 天，请在 90 天内进行充值，即可恢复订阅。

* 企业协议订阅被暂停后，您的数据将被保留 90 天，请在 90 天内将超额或年度订单支付，您可以联系 [世纪互联客户支持](https://www.azure.cn/support/contact/) 帮您重启订阅。",计费、订阅和发票,https://www.azure.cn/support/faq/
 如何将 1 元试用订阅升级为标准预付费订阅？,"标准预付费订阅支持三种支付方式：支付宝、银联在线支付和电汇，每项支付方式各有最低充值金额规定，若您选择支付宝或银联在线支付等线上汇款方式，在点击“升级”或“重新充值”后，按照提示输入充值的金额（最低充值金额为 1,000 元，最高不可超过 150,000 元），点击“对勾”，页面会跳转到付款的页面，按照提示完成付款；若您选择电汇方式，最低充值金额为 5,000 元。详情操作方式请参考[为标准预付费订阅续费充值](https://docs.azure.cn/billing/billing-recharge-an-existing-pia-subscription)。

注意：目前由世纪互联运营的 Microsoft Azure 服务仅接受人民币付款。",计费、订阅和发票,https://www.azure.cn/support/faq/
 如何将 1 元试用订阅升级为标准预付费订阅或为标准预付费订阅续费充值？,"标准预付费订阅支持三种支付方式：支付宝、银联在线支付和电汇，每项支付方式各有最低充值金额规定，若您选择支付宝或银联在线支付等线上汇款方式，在点击“升级”或“重新充值”后，按照提示输入充值的金额（最低充值金额为 1,000 元，最高不可超过 150,000 元），点击“对勾”，页面会跳转到付款的页面，按照提示完成付款；若您选择电汇方式，最低充值金额为 5,000 元。详情操作方式请参考[为标准预付费订阅续费充值](https://docs.azure.cn/billing/billing-recharge-an-existing-pia-subscription)。

注意：目前由世纪互联运营的 Microsoft Azure 服务仅接受人民币付款。",计费、订阅和发票,https://www.azure.cn/support/faq/
如何为标准预付费订阅续费充值？,"标准预付费订阅支持三种支付方式：支付宝、银联在线支付和电汇，每项支付方式各有最低充值金额规定，若您选择支付宝或银联在线支付等线上汇款方式，在点击“升级”或“重新充值”后，按照提示输入充值的金额（最低充值金额为 1,000 元，最高不可超过 150,000 元），点击“对勾”，页面会跳转到付款的页面，按照提示完成付款；若您选择电汇方式，最低充值金额为 5,000 元。详情操作方式请参考[为标准预付费订阅续费充值](https://docs.azure.cn/billing/billing-recharge-an-existing-pia-subscription)。

注意：目前由世纪互联运营的 Microsoft Azure 服务仅接受人民币付款。",计费、订阅和发票,https://www.azure.cn/support/faq/
如何对现有订阅进行重新充值,"标准预付费订阅支持三种支付方式：支付宝、银联在线支付和电汇，每项支付方式各有最低充值金额规定，若您选择支付宝或银联在线支付等线上汇款方式，在点击“升级”或“重新充值”后，按照提示输入充值的金额（最低充值金额为 1,000 元，最高不可超过 150,000 元），点击“对勾”，页面会跳转到付款的页面，按照提示完成付款；若您选择电汇方式，最低充值金额为 5,000 元。详情操作方式请参考[为标准预付费订阅续费充值](https://docs.azure.cn/billing/billing-recharge-an-existing-pia-subscription)。

注意：目前由世纪互联运营的 Microsoft Azure 服务仅接受人民币付款。",计费、订阅和发票,https://www.azure.cn/support/faq/
如何查看订阅剩余天数和剩余信用额度？,"登录[Azure 账户中心](https://account.windowsazure.cn/)
点击您需要查看剩余天数和剩余信用额度的订阅
页面右侧显示剩余天数和剩余信用额度",计费、订阅和发票,https://www.azure.cn/support/faq/
如何下载和分析月度使用量报告？,"线上购买用户（包括 1 元试用订阅和标准预付费订阅）

* 下载
可以通过平台获取使用量报告，报告中包括月用量汇总与计费金额、以及每个服务的日用量情况。这项操作权限仅限于在线购买订阅的账户管理员，详细操作步骤请参考[线上购买用户下载月度使用量报告](https://docs.azure.cn/billing/billing-get-usage-information)。

* 分析
月度使用量报告是以 Excel 格式展现的，该表格包括 3 个部分：

* 订阅与账期信息

* 各项服务的月度使用量与计费信息

* 各项服务的日用量详情

详细内容请参考[看懂月度使用量报告](https://docs.azure.cn/billing/billing-understand-your-usage)。

企业协议用户

* 下载
可以登陆 [企业门户](https://ea.azure.cn) 查看合约中历史使用量和当前剩余金额信息。系统中使用量最多有五天延迟，具体您可以通过下载使用量功能查看明细截至日期。

[企业门户](https://ea.azure.cn) 为客户提供了三种查看方式：每月报告下载，高级报告下载，API 访问密钥。在每月报告和高级报告中，提供了截止到报告中日期为止每个部门，账户和订阅每天消耗的服务内容，服务用量及对应的计费金额，详细操作步骤请参考[企业协议用户下载使用量报告](https://docs.azure.cn/billing/billing-get-ea-usage-info)。

* 分析
月度使用量报告是以 CSV 格式展示的，该表格提供了每天每个账号及对应的使用信息，包括使用量和对应费用。详细内容请参考[看懂月度使用量报告](https://docs.azure.cn/billing/billing-understand-ea-usage-report)。

为了使您更好的使用 Azure，助力上云业务，Azure 提供了内容丰富的培训教程，您可以参考[Azure 视频中心](https://www.azure.cn/video-center/)中的标准预付费账单门户培训了解通过账单做数据透视表的具体操作。",计费、订阅和发票,https://www.azure.cn/support/faq/
