title,source,ms.service
文件备份的容器具体价格咨询,cleaned_caselog.csv,billing
新建账户登陆门户提示没有订阅,cleaned_caselog.csv,subscription
mapsub ID,cleaned_caselog.csv,general
CPP价格咨询,cleaned_caselog.csv,billing
azure storage的个数是否对pricing产生影响？,cleaned_caselog.csv,billing
Cancel duplicate order,cleaned_caselog.csv,billing
注册发票系统提示无此订单号,cleaned_caselog.csv,billing
管理员账号咨询,cleaned_caselog.csv,general
公司服务订阅绑定问题,cleaned_caselog.csv,billing
询问我公司帐号从2016年1月份以来的消费情况,cleaned_caselog.csv,billing
Quota Increase-山西汾谓能源开发咨询有限公司,cleaned_caselog.csv,virtual-machines
Invoice PI 匹配- 0424-Cancel order,cleaned_caselog.csv,billing
申请增加storage quota,cleaned_caselog.csv,storage
异常付款提示,cleaned_caselog.csv,general
"cancel orders > 7 days, no payment received.",cleaned_caselog.csv,billing
一元使用订阅付款后一直卡在挂起状态,cleaned_caselog.csv,billing
电汇时间太久，更换网银支付,cleaned_caselog.csv,billing
数据和网站备份,cleaned_caselog.csv,subscription
云服务可用剩余天数,cleaned_caselog.csv,general
支付后长时间处于等待完成状态,cleaned_caselog.csv,billing
quota查询,cleaned_caselog.csv,virtual-machines
申请BJB F系列cores的配额 - 才云,cleaned_caselog.csv,virtual-machines
Quota increase-云智慧,cleaned_caselog.csv,virtual-machines
云启计划-2017/3/15,cleaned_caselog.csv,billing
EA Portal功能设置,cleaned_caselog.csv,billing
未完成付款可否继续付款,cleaned_caselog.csv,billing
EA Portal中10，11月两个月的调整金额问题,cleaned_caselog.csv,billing
云伴计划-0322,cleaned_caselog.csv,billing
Azure EA Trial account core limitation increasement request,cleaned_caselog.csv,virtual-machines
还是信用卡额度问题,cleaned_caselog.csv,billing
Cancel > 7 days order,cleaned_caselog.csv,billing
订阅余额咨询问题,cleaned_caselog.csv,billing
订阅挂起,cleaned_caselog.csv,billing
更改账户信息,cleaned_caselog.csv,billing
Azure支付与登陆问题,cleaned_caselog.csv,billing
EA界面提示账户被锁定,cleaned_caselog.csv,billing
订阅的CPU和云服务扩容,cleaned_caselog.csv,virtual-machines
发票下载,cleaned_caselog.csv,billing
余额咨询,cleaned_caselog.csv,billing
线下付款咨询,cleaned_caselog.csv,billing
激活Azure订阅,cleaned_caselog.csv,subscription
新azure的core数的配额,cleaned_caselog.csv,virtual-machines
ExpressRoute专线费用咨询,cleaned_caselog.csv,billing
接入商服务协议,cleaned_caselog.csv,billing
高级存储计费方式,cleaned_caselog.csv,billing
这台虚拟机计时有问题,cleaned_caselog.csv,billing
Invoice PI-Cancel order,cleaned_caselog.csv,billing
新建账户无法登入ea,cleaned_caselog.csv,billing
EA订阅重启,cleaned_caselog.csv,subscription
vpn入站流量免20tb,cleaned_caselog.csv,billing
你好账户余额是否可以退款,cleaned_caselog.csv,billing
添加合作伙伴ID号,cleaned_caselog.csv,billing
云启Credit Back 申请--0104,cleaned_caselog.csv,billing
后台管理员权限怎样授权给别人,cleaned_caselog.csv,subscription
exceeding quota limits of Core,cleaned_caselog.csv,virtual-machines
怎么选择不继续订阅,cleaned_caselog.csv,general
为什么我已经交了申请试用的钱还是不能用,cleaned_caselog.csv,billing
指导进行续费,cleaned_caselog.csv,billing
12月账单核查,cleaned_caselog.csv,billing
客户查询所有费用使用量金额冲帐户时多少钱,cleaned_caselog.csv,billing
客户咨询线下汇款操作,cleaned_caselog.csv,billing
无法为试用账号续费，升级为正式账号,cleaned_caselog.csv,billing
无法续订,cleaned_caselog.csv,billing
HDinsight收费咨询,cleaned_caselog.csv,billing
看不明白账单是啥意思 。  ,cleaned_caselog.csv,billing
无法登陆EA门户,cleaned_caselog.csv,billing
降价通知相关,cleaned_caselog.csv,billing
标准小规模应用服务小时数 - AZURE应用服务,cleaned_caselog.csv,billing
invoice pi-cancel duplicate order,cleaned_caselog.csv,billing
azure账单相关问题咨询,cleaned_caselog.csv,general
账单显示有扣费,cleaned_caselog.csv,billing
1RMB数据导出,cleaned_caselog.csv,subscription
EA折扣价格咨询,cleaned_caselog.csv,billing
费用计算咨询,cleaned_caselog.csv,billing
Azure订阅迁移问题,cleaned_caselog.csv,subscription
线下汇款匹配-0629,cleaned_caselog.csv,billing
无法收到发票系统激活链接,cleaned_caselog.csv,billing
申请加大HDInsight的核数,cleaned_caselog.csv,hdinsight
[1RMB Trial】重启订阅,cleaned_caselog.csv,subscription
如何添加合作伙伴信息,cleaned_caselog.csv,billing
PowerBI报告网站无法登陆,cleaned_caselog.csv,billing
发票进度咨询,cleaned_caselog.csv,billing
无法申请发票,cleaned_caselog.csv,billing
Azure website站点收费咨询,cleaned_caselog.csv,billing
map sub ID,cleaned_caselog.csv,general
登录提示我未找到任何订阅,cleaned_caselog.csv,billing
线下付款进度咨询,cleaned_caselog.csv,billing
Increasing the cores,cleaned_caselog.csv,virtual-machines
Increasing the storage account ,cleaned_caselog.csv,storage
数据流量问题,cleaned_caselog.csv,billing
Azure 支付问题,cleaned_caselog.csv,billing
收费咨询,cleaned_caselog.csv,billing
app强制更改密码,cleaned_caselog.csv,billing
订阅误转移删除,cleaned_caselog.csv,subscription
Quato Increase,cleaned_caselog.csv,quota
change subscription admin id,cleaned_caselog.csv,subscription
Cores per subscription,cleaned_caselog.csv,virtual-machines
PowerBI Embedded收费问题,cleaned_caselog.csv,billing
how can we pay Azure china,cleaned_caselog.csv,billing
费用查询,cleaned_caselog.csv,billing
"如果下载发票,以及发票的寄送方式",cleaned_caselog.csv,billing
订阅问题-请求将1元试用额度返还,cleaned_caselog.csv,billing
充值续费问题,cleaned_caselog.csv,billing
申请试用，但提示需要订阅才能使用,cleaned_caselog.csv,subscription
虚拟机收费问题,cleaned_caselog.csv,billing
EA订阅激活,cleaned_caselog.csv,subscription
Decrease the ARM core to 4-上海商派,cleaned_caselog.csv,virtual-machines
发票合并问题,cleaned_caselog.csv,billing
账单价格与官网价格不符,cleaned_caselog.csv,billing
虚拟机系统磁盘是按什么收费的？,cleaned_caselog.csv,billing
虚拟机windows2012收费咨询,cleaned_caselog.csv,billing
Cancel duplicate orders,cleaned_caselog.csv,billing
"cancel orders >7 days, no payment received.",cleaned_caselog.csv,billing
无法使用,cleaned_caselog.csv,billing
Azure备份服务计费咨询,cleaned_caselog.csv,billing
发票系统邮箱激活,cleaned_caselog.csv,billing
无法登录经典管理门户,cleaned_caselog.csv,azure-portal
对公付款查询,cleaned_caselog.csv,billing
"cancel orders > 7 buz days, no payment received.",cleaned_caselog.csv,billing
流量账单查询,cleaned_caselog.csv,billing
虚拟机降价咨询,cleaned_caselog.csv,billing
查询充值的具体时间,cleaned_caselog.csv,billing
发票更改咨询,cleaned_caselog.csv,billing
cancel invoice pi orders no payment received.,cleaned_caselog.csv,billing
如何在新门户里查看资源配额余量,cleaned_caselog.csv,general
订阅删除原因查询,cleaned_caselog.csv,subscription
支付宝充值被退回,cleaned_caselog.csv,billing
需要最大120cores,cleaned_caselog.csv,virtual-machines
申请更高的cores的配额 - 上海南潮,cleaned_caselog.csv,virtual-machines
quota increase 万和证券,cleaned_caselog.csv,virtual-machines
加核未成功问题,cleaned_caselog.csv,virtual-machines
新建订阅咨询,cleaned_caselog.csv,subscription
线下汇款-朗树,cleaned_caselog.csv,billing
azure账户余额咨询,cleaned_caselog.csv,subscription
订阅删除指导,cleaned_caselog.csv,subscription
EA订阅状态问题,cleaned_caselog.csv,subscription
续费方式更改,cleaned_caselog.csv,billing
Quota increase-上海宝尊电子商务有限公司,cleaned_caselog.csv,virtual-machines
新开通的EA Portal账户，是否可以合并1元试用账户,cleaned_caselog.csv,subscription
D3 v1 v2价格区别,cleaned_caselog.csv,billing
TSP increase ARM cores,cleaned_caselog.csv,virtual-machines
Azure 账单查询,cleaned_caselog.csv,billing
EA每周的账单报表,cleaned_caselog.csv,billing
扩展虚拟机磁盘容量,cleaned_caselog.csv,billing
修改当前订阅的绑定邮箱,cleaned_caselog.csv,general
transfer offer type,cleaned_caselog.csv,subscription
应用程序网关英文版的报价,cleaned_caselog.csv,billing
Quota increase-杭州菱歌数字科技有限公司,cleaned_caselog.csv,virtual-machines
需要增加core限制到100,cleaned_caselog.csv,virtual-machines
invoice pay-cancel duplicate order,cleaned_caselog.csv,billing
無法添加外部 user as role: Contributor,cleaned_caselog.csv,subscription
高級存儲(本地冗餘) 收費問題,cleaned_caselog.csv,billing
电汇相关问题,cleaned_caselog.csv,billing
Cancel multi-order,cleaned_caselog.csv,billing
EA Portal中报表功能咨询,cleaned_caselog.csv,general
实际计费情况与列表价格有出入，烦请说明,cleaned_caselog.csv,billing
企业客户如何在账单门户看到使用汇总及费用清单,cleaned_caselog.csv,billing
大客户终止咨询,cleaned_caselog.csv,subscription
指导添加订阅,cleaned_caselog.csv,subscription
增加Cores到320,cleaned_caselog.csv,virtual-machines
1RMB fraud复查,cleaned_caselog.csv,subscription
SQL数据库价格咨询,cleaned_caselog.csv,billing
Invoice pay-广州希远信息科技有限公司,cleaned_caselog.csv,billing
订阅余额问题,cleaned_caselog.csv,billing
 Azure 账单查询,cleaned_caselog.csv,billing
申请更高的cores的配额,cleaned_caselog.csv,virtual-machines
流量超额产生的高额费用是否有补救措施,cleaned_caselog.csv,billing
负载均衡是否收费？如何计费？,cleaned_caselog.csv,billing
账单异常,cleaned_caselog.csv,billing
<Credit back apply>云启&云伴-0411,cleaned_caselog.csv,billing
流量计费问题咨询,cleaned_caselog.csv,billing
账户下开一个新的管理员账号,cleaned_caselog.csv,billing
Invoice PI 匹配-0412,cleaned_caselog.csv,billing
订阅被停原因咨询,cleaned_caselog.csv,subscription
虚拟机配额查询,cleaned_caselog.csv,general
"Invoice PI-orders > 7 day, no payment received",cleaned_caselog.csv,billing
 云智慧- 7bc36779-b875-49a6-a71b-6f6a35eaf2ce,cleaned_caselog.csv,virtual-machines
配额申请,cleaned_caselog.csv,virtual-machines
cancel multi orders-朗树,cleaned_caselog.csv,billing
AzureSQL费用收取,cleaned_caselog.csv,billing
申请合同,cleaned_caselog.csv,billing
负载均衡计费问题,cleaned_caselog.csv,billing
 神策网络科技(北京)有限公司 - 5ba4d911-b5f3-4cfd-9f6e-94a2707a7288,cleaned_caselog.csv,virtual-machines
此订阅号增加CPU配额,cleaned_caselog.csv,virtual-machines
Increate the limit on Number of Storage accounts for ID: bbc5c2a3-c968-474a-a353-0b196e95eb1d ,cleaned_caselog.csv,storage
服务说明等信息咨询,cleaned_caselog.csv,general
无法登陆Azure,cleaned_caselog.csv,azure-portal
发票申请咨询,cleaned_caselog.csv,billing
无法加新的订阅,cleaned_caselog.csv,subscription
折扣咨询,cleaned_caselog.csv,billing
欠费咨询,cleaned_caselog.csv,billing
disable below account,cleaned_caselog.csv,subscription
Quota increase- BoCloud,cleaned_caselog.csv,virtual-machines
部署被停问题,cleaned_caselog.csv,subscription
希望增加虚拟机核心数量配额,cleaned_caselog.csv,virtual-machines
为什么不能在portal.azure.cn下增加用户,cleaned_caselog.csv,general
cancel duplicate order,cleaned_caselog.csv,billing
1RMB订阅billing request问题,cleaned_caselog.csv,billing
激活MSDN订阅Azure问题 26,cleaned_caselog.csv,billing
Quota increase-北京弥财投资咨询有限公司,cleaned_caselog.csv,virtual-machines
账单中web app的收费咨询,cleaned_caselog.csv,billing
Azure订阅升级与合同咨询,cleaned_caselog.csv,billing
我已经在支付宝支付了1元 但是系统却提示我没有支付,cleaned_caselog.csv,billing
更改线下支付为支付宝,cleaned_caselog.csv,billing
試用訂閱付款成功，卻一直待處理狀態,cleaned_caselog.csv,billing
账单以及余额详情咨询,cleaned_caselog.csv,billing
Azure发票系统注册问题,cleaned_caselog.csv,billing
Increase core to 2500,cleaned_caselog.csv,virtual-machines
订阅状态disbale的原因,cleaned_caselog.csv,subscription
电汇付完钱后未收到订单确认的邮件,cleaned_caselog.csv,billing
把Azure账户的余额提现,cleaned_caselog.csv,billing
添加订阅报错,cleaned_caselog.csv,subscription
能把子订阅在不同的主订阅间移动么?,cleaned_caselog.csv,subscription
EA账号登录问题,cleaned_caselog.csv,azure-portal
azure界面无法登陆,cleaned_caselog.csv,azure-portal
在新版门户中如何新建用户账号,cleaned_caselog.csv,subscription
支付成功未到账,cleaned_caselog.csv,billing
Parter无法看到客户信息,cleaned_caselog.csv,billing
Quota Increase-北京百科康讯科技有限公司,cleaned_caselog.csv,virtual-machines
Invoice PI -5W-上海华讯网络系统有限公司,cleaned_caselog.csv,billing
账单解释,cleaned_caselog.csv,billing
我的账户订阅被禁用,cleaned_caselog.csv,subscription
Increase Compute Cores Quota from 120 to 360,cleaned_caselog.csv,virtual-machines
虚拟机的计费方法,cleaned_caselog.csv,billing
云启云伴-0406,cleaned_caselog.csv,billing
re-active  account,cleaned_caselog.csv,subscription
关停订阅咨询,cleaned_caselog.csv,subscription
更改发票系统中预留的手机号码,cleaned_caselog.csv,billing
虚拟机D13 v2,cleaned_caselog.csv,billing
线下汇款匹配-0627,cleaned_caselog.csv,billing
Azure 充值问题,cleaned_caselog.csv,billing
数据保留时间咨询,cleaned_caselog.csv,general
订阅到期后的剩余金额不会累计到续费的订阅中吗,cleaned_caselog.csv,billing
Azure商务咨询,cleaned_caselog.csv,billing
账户月账单,cleaned_caselog.csv,billing
如何授权几个账号管理同一个Azure订阅,cleaned_caselog.csv,subscription
查询订阅的充值记录,cleaned_caselog.csv,billing
购买证明的问题,cleaned_caselog.csv,billing
<Credit back apply>云启-0628,cleaned_caselog.csv,billing
查询3月份的账单,cleaned_caselog.csv,billing
导出的账单的表格,cleaned_caselog.csv,billing
发票申请系统登陆不上去,cleaned_caselog.csv,billing
订阅无法使用,cleaned_caselog.csv,subscription
core不够,cleaned_caselog.csv,virtual-machines
增加订阅中的CPU核心数量,cleaned_caselog.csv,virtual-machines
账号信息变更,cleaned_caselog.csv,billing
查询充值是否成功,cleaned_caselog.csv,billing
消费查看咨询,cleaned_caselog.csv,billing
官网FAQ不准确,cleaned_caselog.csv,general
SQL SERVER虚拟机价格咨询,cleaned_caselog.csv,billing
查询计费情况,cleaned_caselog.csv,billing
transfer ownership for internal subs,cleaned_caselog.csv,subscription
EA账号问题,cleaned_caselog.csv,subscription
