Question,Answer,URL,ms.service,keywords
ASN 可以同时用于本地 VPN 网络和 Azure VNet 吗？,不能将同一个 ASN 同时用于本地 VPN 网络和 Azure VNet。必须在本地网络和 Azure VNet 之间分配不同 ASN（如果要使用 BGP 将它们连接在一起）。 无论是否为跨界连接启用了 BGP，都会为 Azure VPN 网关分配默认 ASN（即 65515）。 可以通过在创建 VPN 网关时分配不同 ASN，或者在创建网关后更改 ASN 来覆盖此默认值。 需要将本地 ASN 分配给相应的 Azure 本地网关。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
能否将同一个 ASN 同时用于本地 VPN 网络和 Azure VNet？,不能将同一个 ASN 同时用于本地 VPN 网络和 Azure VNet。必须在本地网络和 Azure VNet 之间分配不同 ASN（如果要使用 BGP 将它们连接在一起）。 无论是否为跨界连接启用了 BGP，都会为 Azure VPN 网关分配默认 ASN（即 65515）。 可以通过在创建 VPN 网关时分配不同 ASN，或者在创建网关后更改 ASN 来覆盖此默认值。 需要将本地 ASN 分配给相应的 Azure 本地网关。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
在一个连接上可以指定部分策略吗？,必须指定 IKE（主模式）和 IPsec（快速模式）的所有算法和参数。 不允许指定部分策略。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-about-compliance-crypto,vpn-gateway,
能否在一个连接上指定部分策略？ （例如，仅指定 IKE 算法，不指定 IPsec）,必须指定 IKE（主模式）和 IPsec（快速模式）的所有算法和参数。 不允许指定部分策略。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-about-compliance-crypto,vpn-gateway,
如果删除自定义 IPsec/IKE 策略，Azure VPN 连接是否会变得不受保护？,如果删除自定义 IPsec/IKE 策略，Azure VPN 连接仍受 IPsec/IKE 保护。从连接中删除自定义策略以后，Azure VPN 网关会还原为[默认的 IPsec/IKE 提议列表](https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-about-vpn-devices)，并再次重启与本地 VPN 设备的 IKE 握手。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-about-compliance-crypto,vpn-gateway,
在我的点到站点配置中，可以有多少 VPN 客户端终结点？,我们最多支持 128 个 VPN 客户端可同时连接到一个虚拟网络。,https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
点到站点配置中最多可以有多少个VPN 客户端终结点？,我们最多支持 128 个 VPN 客户端可同时连接到一个虚拟网络。,https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
两个使用 BGP 的 Azure VNet 之间可以有多个隧道吗,在两个使用 BGP 的 Azure VNet 之间可以有多个隧道。在两个使用 BGP 的 Azure VNet 之间能否有多个隧道？,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
在两个使用 BGP 的 Azure VNet 之间能否有多个隧道？,在两个使用 BGP 的 Azure VNet 之间可以有多个隧道。在两个使用 BGP 的 Azure VNet 之间能否有多个隧道？,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
Azure VPN 网关支持 BGP 传输路由吗,Azure VPN 网关支持 BGP 传输路由，但例外是 Azure VPN 网关不会将默认路由播发到其他 BGP 对等节点。 若要启用跨多个 Azure VPN 网关的传输路由，必须在所有中间 VNet 到 VNet 连接上启用 BGP。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
Azure VPN 网关是否支持 BGP 传输路由？,Azure VPN 网关支持 BGP 传输路由，但例外是 Azure VPN 网关不会将默认路由播发到其他 BGP 对等节点。 若要启用跨多个 Azure VPN 网关的传输路由，必须在所有中间 VNet 到 VNet 连接上启用 BGP。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
可以将自己的内部 PKI 根 CA 用于点到站点连接吗？,可以将自己的内部 PKI 根 CA 用于点到站点连接。以前只可使用自签名根证书。 仍可上传 20 个根证书。,https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
是否可以将我自己的内部 PKI 根 CA 用于点到站点连接？,可以将自己的内部 PKI 根 CA 用于点到站点连接。以前只可使用自签名根证书。 仍可上传 20 个根证书。,https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
Azure VPN 网关上可以启用 RADIUS 和/或 IKEv2 VPN 吗,可以通过 Powershell 和 Azure 门户，在 Azure VPN 网关上启用 RADIUS 和/或 IKEv2 VPN。,https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
我已部署 Azure VPN 网关。 是否可在该网关上启用 RADIUS 和/或 IKEv2 VPN？,可以通过 Powershell 和 Azure 门户，在 Azure VPN 网关上启用 RADIUS 和/或 IKEv2 VPN。,https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
Azure VPN 网关是否支持第三方 RADIUS 服务器？,Azure VPN 网关支持第三方 RADIUS 服务器。,https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
可以在 ExpressRoute/S2S VPN 共存配置中对 S2S VPN 使用 BGP 吗,可以在 ExpressRoute/S2S VPN 共存配置中对 S2S VPN 使用 BGP。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
能否在 ExpressRoute/S2S VPN 共存配置中对 S2S VPN 使用 BGP？,可以在 ExpressRoute/S2S VPN 共存配置中对 S2S VPN 使用 BGP。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
Azure VPN 网关是否需在两个 VNet 到 VNet 连接资源上指定同一策略？,VNet 到 VNet 隧道包含 Azure 中的两个连接资源，一个方向一个资源。 需确保两个连接资源的策略相同，否则无法建立 VNet 到 VNet 连接。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-about-compliance-crypto,vpn-gateway,
可以在同一个 Azure 虚拟网络中同时建立站点到站点和点到站点连接吗,对于同一虚拟网络，站点到站点和点到站点配置可以共存。 对于资源管理器部署模型，必须为网关使用 RouteBased VPN 类型。 对于经典部署模型，需要一个动态网关。 不支持将点到站点配置用于静态路由 VPN 网关或 PolicyBased VPN 网关。,https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
对于同一虚拟网络，站点到站点和点到站点配置能否共存？,对于同一虚拟网络，站点到站点和点到站点配置可以共存。 对于资源管理器部署模型，必须为网关使用 RouteBased VPN 类型。 对于经典部署模型，需要一个动态网关。 不支持将点到站点配置用于静态路由 VPN 网关或 PolicyBased VPN 网关。,https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
站点到站点和点到站点连接可以在同一个网络中吗？,对于同一虚拟网络，站点到站点和点到站点配置可以共存。 对于资源管理器部署模型，必须为网关使用 RouteBased VPN 类型。 对于经典部署模型，需要一个动态网关。 不支持将点到站点配置用于静态路由 VPN 网关或 PolicyBased VPN 网关。,https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
是否可以在不同的 Azure VPN 连接上使用不同的策略？,可以在不同的连接上使用不同的策略。自定义策略是在单个连接的基础上应用的。 可以在不同的连接上创建并应用不同的 IPsec/IKE 策略。 也可选择在连接子集上应用自定义策略。 剩余连接将使用 Azure 默认 IPsec/IKE 策略集。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-about-compliance-crypto,vpn-gateway,
自定义策略会替换 Azure VPN 网关的默认 IPsec/IKE 策略集吗,自定义策略会替换 Azure VPN 网关的默认 IPsec/IKE 策略集。一旦在连接上指定自定义策略，Azure VPN 网关就会只使用该连接的策略，既充当 IKE 发起方，又充当 IKE 响应方。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-about-compliance-crypto,vpn-gateway,
自定义策略是否会替换 Azure VPN 网关的默认 IPsec/IKE 策略集？,自定义策略会替换 Azure VPN 网关的默认 IPsec/IKE 策略集。一旦在连接上指定自定义策略，Azure VPN 网关就会只使用该连接的策略，既充当 IKE 发起方，又充当 IKE 响应方。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-about-compliance-crypto,vpn-gateway,
可以在 VNet 到 VNet 连接上使用自定义策略吗?,可以在 IPsec 跨界连接或 VNet 到 VNet 连接上应用自定义策略。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-about-compliance-crypto,vpn-gateway,
是否也可在 VNet 到 VNet 连接上使用自定义策略？,可以在 IPsec 跨界连接或 VNet 到 VNet 连接上应用自定义策略。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-about-compliance-crypto,vpn-gateway,
添加或更新 IPsec/IKE 策略是否会中断 Azure VPN 连接？,添加或更新 IPsec/IKE 策略会中断 VPN 连接。那样会导致短时中断（数秒），因为 Azure VPN 网关会断开现有连接并重启 IKE 握手，以便使用新的加密算法和参数重建 IPsec 隧道。 请确保也使用匹配的算法和密钥强度对本地 VPN 设备进行配置，尽量减少中断。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-about-compliance-crypto,vpn-gateway,
Azure VNet 到 VNet 连接中可以使用 BGP 吗？,可以将 BGP 同时用于跨界连接和 VNet 到 VNet 连接。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
能否将 BGP 用于 VNet 到 VNet 连接？,可以将 BGP 同时用于跨界连接和 VNet 到 VNet 连接。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
在同一 Azure VPN 网关可以同时使用 BGP 连接和非 BGP 连接吗,可以将 BGP 连接和非 BGP 连接混合用于同一 Azure VPN 网关。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
能否将 BGP 连接与非 BGP 连接混合用于 Azure VPN 网关？,可以将 BGP 连接和非 BGP 连接混合用于同一 Azure VPN 网关。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
可以在 Azure 虚拟网络中使用专用 ASN 吗？,可以将自己的公共 ASN 或专用 ASN 同时用于本地网络和 Azure 虚拟网络。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
可以在本地网络中使用专用 ASN 吗？,可以将自己的公共 ASN 或专用 ASN 同时用于本地网络和 Azure 虚拟网络。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
能否使用专用 ASN（自治系统编号）？,可以将自己的公共 ASN 或专用 ASN 同时用于本地网络和 Azure 虚拟网络。,https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
Azure VPN 网关会播发给我哪些地址前缀？,"Azure VPN 网关会将以下路由播发到本地 BGP 设备：
 *   VNet 地址前缀
 *   已连接到 Azure VPN 网关的每个本地网关的地址前缀
 *   从连接到 Azure VPN 网关的其他 BGP 对等会话获知的路由， 默认路由或与任何 VNet 前缀重叠的路由除外。",https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-bgp-overview,vpn-gateway,
可以使用点到站点功能穿越代理和防火墙吗？,"Azure 支持两种类型的点到站点 VPN 选项：
 *   安全套接字隧道协议 (SSTP)。 SSTP 是 Microsoft 专有的基于 SSL 的解决方案，它可以穿透防火墙，因为大多数防火墙都打开了 443 SSL 使用的 TCP 端口。
 *   IKEv2 VPN。 IKEv2 VPN 是一个基于标准的 IPsec VPN 解决方案，它使用 UDP 端口 500 和 4500 以及 IP 协议号 50。 防火墙并非始终打开这些端口，因此，IKEv2 VPN 有可能无法穿过代理和防火墙。",https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
是否可以使用点到站点功能穿越代理和防火墙？,"Azure 支持两种类型的点到站点 VPN 选项：
 *   安全套接字隧道协议 (SSTP)。 SSTP 是 Microsoft 专有的基于 SSL 的解决方案，它可以穿透防火墙，因为大多数防火墙都打开了 443 SSL 使用的 TCP 端口。
 *   IKEv2 VPN。 IKEv2 VPN 是一个基于标准的 IPsec VPN 解决方案，它使用 UDP 端口 500 和 4500 以及 IP 协议号 50。 防火墙并非始终打开这些端口，因此，IKEv2 VPN 有可能无法穿过代理和防火墙。",https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
使用 RADIUS 服务器执行证书身份验证与使用 Azure 本机证书身份验证执行身份验证（通过将受信任的证书上传到 Azure）之间有什么不一样的？,"在 RADIUS 证书身份验证中，身份验证请求被转发到处理实际证书验证的 RADIUS 服务器。 如果希望通过 RADIUS 与已有的证书身份验证基础结构进行集成，则此选项非常有用。
使用 Azure 进行证书身份验证时，由 Azure VPN 网关执行证书验证。 需要将证书公钥上传到网关。 还可以指定不允许进行连接的已吊销证书的列表。",https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
使用 RADIUS 服务器执行证书身份验证与使用 Azure 本机证书身份验证执行身份验证（通过将受信任的证书上传到 Azure）之间有何区别？,"在 RADIUS 证书身份验证中，身份验证请求被转发到处理实际证书验证的 RADIUS 服务器。 如果希望通过 RADIUS 与已有的证书身份验证基础结构进行集成，则此选项非常有用。
使用 Azure 进行证书身份验证时，由 Azure VPN 网关执行证书验证。 需要将证书公钥上传到网关。 还可以指定不允许进行连接的已吊销证书的列表。",https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
Azure VPN 网关策略与本地 VPN 设备配置是否需完全匹配？,"本地 VPN 设备配置必须匹配，或者必须包含可在 Azure IPsec/IKE 策略中指定的以下算法和参数：
 *   IKE 加密算法
 *   IKE 完整性算法
 *   DH 组
 *   IPsec 加密算法
 *   IPsec 完整性算法
 *   PFS 组
 *   流量选择器 (*)
SA 生存期是本地规范，不需匹配。
如果启用 UsePolicyBasedTrafficSelectors，则需确保对于本地网络（本地网关）前缀与 Azure 虚拟网络前缀的所有组合，VPN 设备都定义了与之匹配的流量选择器（而不是任意到任意）。 
有关如何使用此选项的更多详细信息，请参阅[连接多个基于策略的本地 VPN 设备](https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-connect-multiple-policybased-rm-ps)。",https://docs.azure.cn/zh-cn/vpn-gateway/vpn-gateway-about-compliance-crypto,vpn-gateway,
Azure 支持使用 Windows 的 IKEv2 VPN 吗？,"用户可以使用支持 IKEv2 的内置 Windows VPN 客户端连接到 Azure。 但是，在以下情况下，从 Windows 设备建立的 IKEv2 连接不起作用：
如果用户的设备包含大量的受信任根证书，在 IKE 交换期间，消息有效负载会很大，导致 IP 层碎片化。 碎片会在 Azure 端被拒绝，导致连接失败。 导致此问题的确切证书数目很难估算。 因此，无法保证从 Windows 设备建立的 IKEv2 连接可行。 在混合环境（包括 Windows 和 Mac 设备）中配置 SSTP 和 IKEv2 时，Windows VPN 配置文件始终会先尝试 IKEv2 隧道。 如果由于此处所述的问题而导致这种尝试失败，将会回退到 SSTP。",https://docs.azure.cn/zh-cn/vpn-gateway/point-to-site-about,vpn-gateway,
